wavenumber,intensity
400.0,0.013338517559673135
404.0,0.03802970422554497
408.0,0.02049864201155793
412.0,0.016080261252975354
416.0,0.038682966144276625
420.0,0.025691304535959802
424.0,0.014170305750106952
428.0,0.02318438066590718
432.0,0.0355329806793837
436.0,0.03803204223314142
440.0,0.02252983792386106
444.0,0.03050912083663783
448.0,0.033455698388589854
452.0,0.02044719398535039
456.0,0.03001811358677479
460.0,0.026313740967949736
464.0,0.021486966802862845
468.0,0.021907047084145172
472.0,0.027260744430616362
476.0,0.026904770428504258
480.0,0.021204869334881894
484.0,0.022540909180319965
488.0,0.03727827094667217
492.0,0.02866632668304919
496.0,0.03509337762430294
500.0,0.038126323468843926
504.0,0.03225877883425074
508.0,0.04836556165581884
512.0,0.0187277331697064
516.0,0.03438053968554097
520.0,0.023617389276608097
524.0,0.04447462969434778
528.0,0.043069394316801804
532.0,0.008228672514353302
536.0,0.01792687054629478
540.0,0.0340170892538396
544.0,0.035975619804843935
548.0,0.03668852365378745
552.0,0.030876895392317152
556.0,0.038831648510595375
560.0,0.04503051933066282
564.0,0.04418239174341084
568.0,0.06327180257199734
572.0,0.04319520859777887
576.0,0.08564317285300475
580.0,0.0881137269486285
584.0,0.12942818454729918
588.0,0.14387481201918056
592.0,0.16633406711449983
596.0,0.2091236806930283
600.0,0.22799163313793314
604.0,0.25785866910134747
608.0,0.2782524158209094
612.0,0.3145503910939594
616.0,0.3343637317010873
620.0,0.3462814738957659
624.0,0.33352946755156027
628.0,0.33496876808386417
632.0,0.3076120607826563
636.0,0.28287247505825014
640.0,0.26116126021247105
644.0,0.23521684000101611
648.0,0.19062630378107764
652.0,0.1614319204196819
656.0,0.13445885650938086
660.0,0.11226847784311632
664.0,0.08203654512240208
668.0,0.08347128008083875
672.0,0.05635464490230428
676.0,0.05436456130025434
680.0,0.034471703538384545
684.0,0.04041028680001308
688.0,0.03698948163609292
692.0,0.02670939861763174
696.0,0.04845868452449436
700.0,0.031637567018621596
704.0,0.04447089953375478
708.0,0.03626930265553335
712.0,0.020531422296981364
716.0,0.023093246995788817
720.0,0.03086263640866776
724.0,0.027238716504126143
728.0,0.027109030505548515
732.0,0.02388657779574677
736.0,0.009307901273610671
740.0,0.0244622173888482
744.0,0.0053830109644770596
748.0,0.030179094497058936
752.0,0.019667679038896088
756.0,0.019769485826158506
760.0,0.024519316106197918
764.0,0.029229557945143064
768.0,0.012908705234190411
772.0,0.009877575381181718
776.0,0.01641227047180765
780.0,0.007071139147051432
784.0,0.01736218191751594
788.0,0.041850298929997524
792.0,0.016503034808635367
796.0,0.03285560084197649
800.0,0.013486718237987754
804.0,0.029482790215191443
808.0,0.023557816886008647
812.0,0.026046396831247993
816.0,0.03206473169340526
820.0,0.0434339089322449
824.0,0.02848400778309677
828.0,0.027811376504114884
832.0,0.017303258817904586
836.0,0.032210550405917866
840.0,0.024275399076839514
844.0,0.03460748297298203
848.0,0.02624167269973162
852.0,0.04335935988157449
856.0,0.007762143671072387
860.0,0.023999117862545733
864.0,0.03542986924613526
868.0,0.023878522915983035
872.0,0.020042663059783562
876.0,0.025692443811467756
880.0,0.015964044586692646
884.0,0.03172756492676823
888.0,0.056044561929124506
892.0,0.046678210014609714
896.0,0.029426241320256282
900.0,0.03773858127289437
904.0,0.05053896878379435
908.0,0.07522714231141675
912.0,0.07253570827860858
916.0,0.09294846055396823
920.0,0.13234793078242535
924.0,0.1624104741839108
928.0,0.18741632756014007
932.0,0.2242602706400882
936.0,0.27142275237110614
940.0,0.3380709920630536
944.0,0.38855564852375557
948.0,0.4878346579208927
952.0,0.5494067000990823
956.0,0.6368183149571047
960.0,0.726385270052681
964.0,0.7927503387537381
968.0,0.8373261099398452
972.0,0.9144131075045681
976.0,0.9631930211760342
980.0,0.9770544608829081
984.0,0.9916639889360299
988.0,1.0
992.0,0.9696326815562286
996.0,0.9674213801698048
1000.0,0.8847034915343897
1004.0,0.8397265317828869
1008.0,0.7811638707492945
1012.0,0.7087089257823961
1016.0,0.6362628991079043
1020.0,0.5605033007141506
1024.0,0.4810242085081681
1028.0,0.42312428984373796
1032.0,0.3265187716666022
1036.0,0.2884343170123451
1040.0,0.23029942133531345
1044.0,0.1945576787242893
1048.0,0.15881953173649127
1052.0,0.11823271071054303
1056.0,0.09733080164546606
1060.0,0.09313922115044238
1064.0,0.075882154131178
1068.0,0.05730280534333221
1072.0,0.07838112325500732
1076.0,0.07934649265300175
1080.0,0.04469510409686789
1084.0,0.06596204758634161
1088.0,0.09434455651612317
1092.0,0.088003820487258
1096.0,0.095832180077881
1100.0,0.1081336487486256
1104.0,0.1246993490199401
1108.0,0.1510647548277346
1112.0,0.1745567651626057
1116.0,0.2171477997574328
1120.0,0.2396583330050613
1124.0,0.27562444320677604
1128.0,0.3071241112549483
1132.0,0.35866227463020434
1136.0,0.39194075026878916
1140.0,0.43999413565121626
1144.0,0.4916700671261911
1148.0,0.522741362468737
1152.0,0.5579993758299203
1156.0,0.5857596777710306
1160.0,0.6063364968987682
1164.0,0.6213617402169156
1168.0,0.6292148801869245
1172.0,0.6414216910111895
1176.0,0.6181007165690001
1180.0,0.6281946064683613
1184.0,0.5956000220894784
1188.0,0.5617938887932142
1192.0,0.5326751497297055
1196.0,0.49506155487453635
1200.0,0.4642156344490415
1204.0,0.4150888351809665
1208.0,0.39146807937706524
1212.0,0.3319752986105973
1216.0,0.27791389739699945
1220.0,0.25494615484564387
1224.0,0.2076486002755633
1228.0,0.19451102659369823
1232.0,0.1763768796243133
1236.0,0.1472039303943736
1240.0,0.10634318256166055
1244.0,0.09323171567880992
1248.0,0.1019426224719785
1252.0,0.07506797621206185
1256.0,0.06157026840561574
1260.0,0.06323894269492915
1264.0,0.06997727438920232
1268.0,0.05374675699064749
1272.0,0.03870991331988992
1276.0,0.037778665962181116
1280.0,0.0380604538961278
1284.0,0.02464709080293364
1288.0,0.01918868040751139
1292.0,0.02897787678847698
1296.0,0.018808198278597168
1300.0,0.026872080764477134
1304.0,0.028095168431414328
1308.0,0.0493949954139356
1312.0,0.018704401419557953
1316.0,0.02560143580974137
1320.0,0.025139143995134092
1324.0,0.030863646485092752
1328.0,0.03667584391556548
1332.0,0.02194438558594725
1336.0,0.018767975535085222
1340.0,0.010918070589507476
1344.0,0.01775571643293037
1348.0,0.031757446253437654
1352.0,0.027057436450220976
1356.0,0.016897880934380684
1360.0,0.02305054597804956
1364.0,0.026920664960506654
1368.0,0.03144162567081968
1372.0,0.020938185339293324
1376.0,0.02422191534882705
1380.0,0.009210109300486952
1384.0,0.015597206800434216
1388.0,0.04211006609922394
1392.0,0.005673894264961614
1396.0,0.023391891704177725
1400.0,0.028728659324590743
1404.0,0.02305195852918249
1408.0,0.018907660261307167
1412.0,0.02607379865097549
1416.0,0.026630971511356905
1420.0,0.025921500714244733
1424.0,0.008772566568903666
1428.0,0.02539970068658841
1432.0,0.01871074453782113
1436.0,0.021776072711185777
1440.0,0.029364524729544022
1444.0,0.033563160120927346
1448.0,0.03634035685384091
1452.0,0.023444768588394435
1456.0,0.03764094936736703
1460.0,0.04082855750250093
1464.0,0.04152683993886182
1468.0,0.04532994312906034
1472.0,0.03241898721833943
1476.0,0.03444608790483922
1480.0,0.046938530467849626
1484.0,0.029643572115483387
1488.0,0.04933374058500037
1492.0,0.04793526140851812
1496.0,0.05644086896981286
1500.0,0.05172426549078311
1504.0,0.06997408289834432
1508.0,0.09029264274123601
1512.0,0.11307433110212162
1516.0,0.13040751640928488
1520.0,0.1389682857378604
1524.0,0.15931198646504366
1528.0,0.1772194337016958
1532.0,0.21575720256935788
1536.0,0.23890296182884602
1540.0,0.2789482210882921
1544.0,0.3240783639861704
1548.0,0.34312891514111565
1552.0,0.3667948056436208
1556.0,0.4116363915709741
1560.0,0.44513019485804645
1564.0,0.48664140323211014
1568.0,0.5486883226343712
1572.0,0.5747675063299023
1576.0,0.5919942548074902
1580.0,0.6435452925754662
1584.0,0.6761648340068153
1588.0,0.6828885707799736
1592.0,0.6969734110452721
1596.0,0.711769331934335
1600.0,0.7234246075122813
1604.0,0.726526123739553
1608.0,0.7254235911741943
1612.0,0.7135886115174799
1616.0,0.6956846274075872
1620.0,0.6746550262374386
1624.0,0.6407147965905297
1628.0,0.588632827393277
1632.0,0.5678052088259101
1636.0,0.5354558695715179
1640.0,0.49056756213237923
1644.0,0.4638965164911929
1648.0,0.41252843977863946
1652.0,0.36844656531628484
1656.0,0.3535805792713611
1660.0,0.31017763852417574
1664.0,0.2719560769428071
1668.0,0.2470971884112162
1672.0,0.21928808830780094
1676.0,0.18591502734825505
1680.0,0.1353395672068345
1684.0,0.1312765984421733
1688.0,0.11481596878183202
1692.0,0.09363955085628572
1696.0,0.09110300003178295
1700.0,0.08882430288320993
1704.0,0.0628417862508954
1708.0,0.0483491669634003
1712.0,0.07180978190537424
1716.0,0.04250109847097699
1720.0,0.030515569374893418
1724.0,0.040990825161226534
1728.0,0.039933041720320625
1732.0,0.026863635052558253
1736.0,0.039437300705353104
1740.0,0.02586021262688445
1744.0,0.02066456656684433
1748.0,0.03043650476285468
1752.0,0.03552646722224646
1756.0,0.02164861240759374
1760.0,0.03056692553944355
1764.0,0.026276579927603325
1768.0,0.054047551706693404
1772.0,0.020103780766196608
1776.0,0.04005612558498816
1780.0,0.026243931267569437
1784.0,0.025490633651397965
1788.0,0.03358548771444336
1792.0,0.03521617489074733
1796.0,0.038774603556517975
1800.0,0.029781877398248252
1804.0,0.020881262257199464
1808.0,0.021478247506441946
1812.0,0.03150277372521705
1816.0,0.03218330130353029
1820.0,0.04000580464579516
1824.0,0.03062612135040882
1828.0,0.03676980700415305
1832.0,0.041141135891044546
1836.0,0.028197010077771457
1840.0,0.01239612697025967
1844.0,0.01532845427277943
1848.0,0.012853254487763857
1852.0,0.041857099558245944
1856.0,0.01850574465157346
1860.0,0.03841279076432542
1864.0,0.03222683569098393
1868.0,0.04304119223846652
1872.0,0.03622271749737586
1876.0,0.02563883756480737
1880.0,0.024703823809328333
1884.0,0.027434353688961948
1888.0,0.028296919691331877
1892.0,0.021537525312388357
1896.0,0.02630655667909748
1900.0,0.042026816882377534
1904.0,0.010322417010855327
1908.0,0.029093749137361354
1912.0,0.017935642466490747
1916.0,0.028409665983337815
1920.0,0.034659850200492996
1924.0,0.026067376336301306
1928.0,0.03401963773459715
1932.0,0.011397583625733326
1936.0,0.037217424897407474
1940.0,0.0208444948945934
1944.0,0.0325779732062123
1948.0,0.028365730332527882
1952.0,0.0018643841886163593
1956.0,0.0193802733930833
1960.0,0.028730125093116447
1964.0,0.041496945277500745
1968.0,0.02936929457544461
1972.0,0.02908616391719269
1976.0,0.013093695190059393
1980.0,0.04032095829543631
1984.0,0.04392017144161345
1988.0,0.02689252661194891
1992.0,0.024514957868598725
1996.0,0.011117919687777384
2000.0,0.035075993354999196
2004.0,0.052490973018088485
2008.0,0.03348469314921837
2012.0,0.03871783215484904
2016.0,0.0318089700313565
2020.0,0.01718825480423664
2024.0,0.039416449401789504
2028.0,0.014798939329610706
2032.0,0.024602007407129086
2036.0,0.02928871334864702
2040.0,0.03507205456703123
2044.0,0.03060165410108467
2048.0,0.030322556472565286
2052.0,0.019328343710194932
2056.0,0.014274309269143848
2060.0,0.027207570009634644
2064.0,0.01981943338453787
2068.0,0.014098008817351793
2072.0,0.014498583186794594
2076.0,0.021926381225275737
2080.0,0.00888207658229388
2084.0,0.013718077098842544
2088.0,0.01096389829164369
2092.0,0.02836392433955596
2096.0,0.030525047151799056
2100.0,0.04583561392188375
2104.0,0.012281369622036275
2108.0,0.020112381493217903
2112.0,0.03535642337749215
2116.0,0.024543519887393103
2120.0,0.023488217474908465
2124.0,0.04298279232325107
2128.0,0.02337899345526909
2132.0,0.01554936151123403
2136.0,0.014010363869690626
2140.0,0.029832932721888663
2144.0,0.029541373816900886
2148.0,0.013486060326726924
2152.0,0.017184613073640397
2156.0,0.03173836396812803
2160.0,0.03214578364569801
2164.0,0.020460640013097227
2168.0,0.032576136233720354
2172.0,0.03209396657132268
2176.0,0.009547452366200547
2180.0,0.023631199636496757
2184.0,0.03059341962045444
2188.0,0.021132232005369303
2192.0,0.006140489864333911
2196.0,0.02390931940329717
2200.0,0.033819597738689366
2204.0,0.04174998532098696
2208.0,0.005644062590715874
2212.0,0.051639275954372295
2216.0,0.015827572321713047
2220.0,0.03578112771619944
2224.0,0.03843534256746893
2228.0,0.036030500142944843
2232.0,0.02805141465376916
2236.0,0.015499357703171854
2240.0,0.03261771280564801
2244.0,0.01977119499061781
2248.0,0.002466284546074892
2252.0,0.05370324529201303
2256.0,0.03339841997595513
2260.0,0.04402548837009201
2264.0,0.01789093116733113
2268.0,0.040669037315152624
2272.0,0.04184059098401021
2276.0,0.04150243550626616
2280.0,0.026415912237475133
2284.0,0.015106392633866587
2288.0,0.024921325410700048
2292.0,0.005529302493930186
2296.0,0.010323622589347799
2300.0,0.027499180557388456
2304.0,0.017127147032283456
