wavenumber,intensity
400.0,3.858750287710635e-18
404.0,9.646875719276587e-18
408.0,2.5081876870119127e-17
412.0,6.945750517879142e-17
416.0,1.794318883785445e-16
420.0,4.669087848129868e-16
424.0,1.1981419643341521e-15
428.0,3.027189600708993e-15
432.0,7.551574313049712e-15
436.0,1.8597247011621402e-14
440.0,4.5205259620530085e-14
444.0,1.0845210621125124e-13
448.0,2.5681526664829356e-13
452.0,6.0024404225454e-13
456.0,1.3847202582455366e-12
460.0,3.1530041538397982e-12
464.0,7.086216745852385e-12
468.0,1.5719252132036456e-11
472.0,3.44173089949243e-11
476.0,7.43788684738561e-11
480.0,1.5865354836554957e-10
484.0,3.34023945786892e-10
488.0,6.941175024019241e-10
492.0,1.4236917550106488e-09
496.0,2.882216014759054e-09
500.0,5.759233227865483e-09
504.0,1.1358745989922116e-08
508.0,2.211177933211695e-08
512.0,4.2485876051430035e-08
516.0,8.057365157092455e-08
520.0,1.5082352850902067e-07
524.0,2.786587790079234e-07
528.0,5.081640586566237e-07
532.0,9.14666435637809e-07
536.0,1.6249841244469339e-06
540.0,2.8494634096096966e-06
544.0,4.931790604023264e-06
548.0,8.425074609087256e-06
552.0,1.4205955974161757e-05
556.0,2.364257392225994e-05
560.0,3.883708531341924e-05
564.0,6.296889682596742e-05
568.0,0.00010077043257088524
572.0,0.00015917239212654091
576.0,0.00024815895160219977
580.0,0.00038187368366838565
584.0,0.0005800121586852433
588.0,0.0008695249480175516
592.0,0.0012866326819487121
596.0,0.0018791207695396553
600.0,0.002708833982077205
604.0,0.0038542303551348353
608.0,0.005412781901249906
612.0,0.007502931325546088
616.0,0.010265237379568349
620.0,0.01386227800677294
624.0,0.01847684409195208
628.0,0.024307962988607688
632.0,0.031564355122494586
636.0,0.040455060743749625
640.0,0.05117718296949044
644.0,0.06390097400522193
648.0,0.07875282859696388
652.0,0.09579711436758744
656.0,0.11501812285104869
660.0,0.13630371908091188
664.0,0.15943244946657947
668.0,0.184065889310797
672.0,0.20974783688869864
676.0,0.23591157506696078
680.0,0.2618958351159459
684.0,0.28696935132306617
688.0,0.3103630580402854
692.0,0.3313081435614223
696.0,0.34907743961018817
700.0,0.363027090536889
704.0,0.37263519442901666
708.0,0.3775341901523223
712.0,0.3775341901523223
716.0,0.37263519442901666
720.0,0.363027090536889
724.0,0.34907743961018817
728.0,0.3313081435614223
732.0,0.3103630580402854
736.0,0.28696935132306617
740.0,0.2618958351159459
744.0,0.23591157506696078
748.0,0.20974783688869866
752.0,0.1840658893107971
756.0,0.15943244946657967
760.0,0.1363037190809123
764.0,0.11501812285104954
768.0,0.09579711436758931
772.0,0.07875282859696792
776.0,0.06390097400523058
780.0,0.0511771829695088
784.0,0.04045506074378826
788.0,0.031564355122575126
792.0,0.024307962988774082
796.0,0.018476844092292756
800.0,0.013862278007464117
804.0,0.010265237380958001
808.0,0.0075029313283148345
812.0,0.0054127819067165605
816.0,0.0038542303658308246
