wavenumber,intensity
400.0,0.0
404.0,0.0
408.0,0.0
412.0,0.0
416.0,0.0
420.0,0.0
424.0,0.0
428.0,0.0
432.0,0.0
436.0,0.0
440.0,0.0
444.0,0.0
448.0,0.0
452.0,0.0
456.0,0.0
460.0,0.0
464.0,0.0
468.0,0.0
472.0,0.0
476.0,0.0
480.0,0.0
484.0,0.0
488.0,0.0
492.0,0.0
496.0,0.0
500.0,0.0
504.0,0.0
508.0,0.0
512.0,0.0
516.0,0.0
520.0,0.0
524.0,0.0
528.0,0.0
532.0,0.0
536.0,1.8867718888413245e-18
540.0,7.547087555365298e-18
544.0,2.641480644377854e-17
548.0,8.867827877554224e-17
552.0,2.9622318654808793e-16
556.0,9.698007508644406e-16
560.0,3.1037397571439787e-15
564.0,9.73196940264355e-15
568.0,2.9899674122468465e-14
572.0,9.000656618528654e-14
576.0,2.6547069153186316e-13
580.0,7.671859780374374e-13
584.0,2.172308399411015e-12
588.0,6.026694692214848e-12
592.0,1.6382255411523678e-11
596.0,4.3631988604464727e-11
600.0,1.1386052318135686e-10
604.0,2.9112412891533757e-10
608.0,7.293232756099366e-10
612.0,1.7901886188640505e-09
616.0,4.305408437476005e-09
620.0,1.0145343846318499e-08
624.0,2.342372879646237e-08
628.0,5.298856260421549e-08
632.0,1.1744785615459492e-07
636.0,2.550614921462205e-07
640.0,5.427271473518032e-07
644.0,1.1315012616852557e-06
648.0,2.3113482572827297e-06
652.0,4.626074028816085e-06
656.0,9.071865800904225e-06
660.0,1.7430807361736586e-05
664.0,3.28152136918238e-05
668.0,6.0529880633542294e-05
672.0,0.00010939595036988653
676.0,0.0001937177967318421
680.0,0.00033610474490335487
684.0,0.0005713689208377381
688.0,0.0009516898355349685
692.0,0.001553141754859479
696.0,0.00248349681520766
700.0,0.0038909259589359553
704.0,0.005972816511313449
708.0,0.008983430804925967
712.0,0.013238602067898534
716.0,0.019115201331060015
720.0,0.027042850816577656
724.0,0.03748546611067347
728.0,0.05091083332892988
732.0,0.06774766689301608
736.0,0.08833144366453868
740.0,0.11284261991142207
744.0,0.1412432949775563
748.0,0.17322053169346938
752.0,0.2081458428934924
756.0,0.24506030126625858
760.0,0.2826929851792052
764.0,0.3195169839560468
768.0,0.35384226921614464
772.0,0.3839390821291737
776.0,0.4081800554820001
780.0,0.42518514784191724
784.0,0.4339515445245812
788.0,0.4339515445246866
792.0,0.4251851478423672
796.0,0.4081800554833507
800.0,0.38393908213303096
804.0,0.35384226922690504
808.0,0.3195169839854474
812.0,0.28269298525791087
816.0,0.2450603014726967
820.0,0.2081458434240233
824.0,0.1732205330293522
828.0,0.14124329827337165
832.0,0.11284262787841116
836.0,0.08833146253412696
840.0,0.06774771068226261
844.0,0.05091093289454208
848.0,0.03748568792424343
852.0,0.027043334993072488
856.0,0.019116236845453338
860.0,0.013240771996403522
864.0,0.008987886049575346
868.0,0.005981779122099705
872.0,0.003908591801836205
876.0,0.0025176138311412645
880.0,0.001617698936160039
884.0,0.0010713790258045006
888.0,0.0007887902493575738
892.0,0.0007230826851222528
896.0,0.0008685675905051751
900.0,0.0012624903893320362
904.0,0.0019909839947871697
908.0,0.0031993986512960323
912.0,0.005106744681333709
916.0,0.008023349500322342
920.0,0.012369975065214282
924.0,0.01869557882050632
928.0,0.02768972589526828
932.0,0.0401845687187378
936.0,0.0571405963475029
940.0,0.07961038092153577
944.0,0.10867567630359178
948.0,0.1453557229957405
952.0,0.1904885438530535
956.0,0.24459212317430531
960.0,0.307718020201511
964.0,0.37931519722146384
968.0,0.45812543552984447
972.0,0.5421324638693708
976.0,0.6285839263294875
980.0,0.7140982614267332
984.0,0.794857959378839
988.0,0.8668778905386523
992.0,0.926324547822352
996.0,0.9698515568792971
1000.0,0.9949109469084013
1004.0,1.0
1008.0,0.9848104318753137
1012.0,0.9502593091918923
1016.0,0.8983973921871606
1020.0,0.8322076430054602
1024.0,0.7553214302212237
1028.0,0.6716899468766707
1032.0,0.5852520183925285
1036.0,0.49963657822494484
1040.0,0.4179296644814367
1044.0,0.3425238159160496
1048.0,0.2750546421571235
1052.0,0.21641743342430259
1056.0,0.16684772988698107
1060.0,0.1260447401149547
1064.0,0.09331546250567249
1068.0,0.06771968011609104
1072.0,0.048200571355403635
1076.0,0.03369126472431661
1080.0,0.023193147322596197
1084.0,0.015826299072840288
1088.0,0.010855626809039145
1092.0,0.007698025167747641
1096.0,0.005916370113331729
1100.0,0.005205683682454112
1104.0,0.005375768331801692
1108.0,0.006333334503211932
1112.0,0.008065393573306502
1116.0,0.01062462392968757
1120.0,0.01411661948005343
1124.0,0.018688413469429514
1128.0,0.024517413640860602
1132.0,0.031799847399806916
1136.0,0.04073795364671216
1140.0,0.0515254297680094
1144.0,0.06433100966697483
1148.0,0.07928047419293847
1152.0,0.09643783883988512
1156.0,0.11578688035757564
1160.0,0.13721450477553232
1164.0,0.16049767398474427
1168.0,0.18529565093518993
1172.0,0.21114916148795787
1176.0,0.23748769082538804
1180.0,0.2636455470726771
1184.0,0.28888657662893097
1188.0,0.3124365747395428
1192.0,0.3335215928757543
1196.0,0.35140960441126
1200.0,0.36545245206139276
1204.0,0.3751247470891443
1208.0,0.38005647269527565
1212.0,0.38005647269377996
1216.0,0.37512474708295557
1220.0,0.3654524520436511
1224.0,0.35140960436306273
1228.0,0.3335215927479712
1232.0,0.3124365744077597
1236.0,0.28888657578492216
1240.0,0.26364554496902726
1244.0,0.23748768568807022
1248.0,0.2111491491955711
1252.0,0.18529562211659237
1256.0,0.1604976077865239
1260.0,0.13721435578569907
1264.0,0.1157865518058134
1268.0,0.09643712895518673
1272.0,0.0792789713670202
1276.0,0.06432789245464637
1280.0,0.05151909455909251
1284.0,0.040725338498869314
1288.0,0.03177523462403202
1292.0,0.024470362983745716
1296.0,0.018600286742909936
1300.0,0.013954891027533133
1304.0,0.01033381879469202
1308.0,0.007553057945014807
1312.0,0.00544894436187477
1316.0,0.003879980229413814
1320.0,0.002726931534131451
1324.0,0.0018916750590117944
1328.0,0.0012952285952052387
1332.0,0.0008753341903385395
1336.0,0.0005838871839925725
1340.0,0.00038442495809644714
1344.0,0.0002498168861873609
1348.0,0.00016023581301950255
1352.0,0.00010144367358936362
1356.0,6.338958812548685e-05
1360.0,3.9096553474902485e-05
1364.0,2.380052849425913e-05
1368.0,1.4300865086135094e-05
1372.0,8.481362010718793e-06
1376.0,4.964739591583319e-06
1380.0,2.8685004981583605e-06
1384.0,1.6358405427333365e-06
1388.0,9.207772654409451e-07
1392.0,5.115590712574632e-07
1396.0,2.805204810508821e-07
1400.0,1.5183117116254413e-07
1404.0,8.111195914676908e-08
1408.0,4.2769721557058615e-08
1412.0,2.2259506760828323e-08
1416.0,1.1434633067897779e-08
1420.0,5.797710306791119e-09
1424.0,2.9014719201583515e-09
1428.0,1.4332033511676568e-09
1432.0,6.987548578327311e-10
1436.0,3.362555389134083e-10
1440.0,1.5971350456028036e-10
1444.0,7.487578769991242e-11
1448.0,3.464724879359034e-11
1452.0,1.582427092697719e-11
1456.0,7.1335581001722776e-12
1460.0,3.174069179300539e-12
