wavenumber,intensity
400.0,6.027052076791214e-16
404.0,1.5434590927280822e-15
408.0,3.898679812035055e-15
412.0,9.730019496664782e-15
416.0,2.3959200008587362e-14
420.0,5.823778069478034e-14
424.0,1.397208559676499e-13
428.0,3.308606949668175e-13
432.0,7.733063655236148e-13
436.0,1.7839629346410718e-12
440.0,4.062077419445332e-12
444.0,9.12931144498749e-12
448.0,2.0251422067074643e-11
452.0,4.4340499487905714e-11
456.0,9.582376292022614e-11
460.0,2.0439649572238178e-10
464.0,4.303296367751226e-10
468.0,8.9424526366465e-10
472.0,1.8341701577245082e-09
476.0,3.713215719144744e-09
480.0,7.419733722100844e-09
484.0,1.4633696420317076e-08
488.0,2.8487041293809655e-08
492.0,5.473539181550687e-08
496.0,1.038046239977339e-07
500.0,1.943089255801978e-07
504.0,3.5900159933497035e-07
508.0,6.54677776282342e-07
512.0,1.1783828035878898e-06
516.0,2.093499087475783e-06
520.0,3.6710198937141315e-06
524.0,6.353723075703108e-06
528.0,1.0854189736807862e-05
532.0,1.830181318156477e-05
536.0,3.0459194146706853e-05
540.0,5.003458276342129e-05
544.0,8.112407134403671e-05
548.0,0.00012982453518034037
552.0,0.00020506493119233965
556.0,0.00031970807032046135
560.0,0.0004919753961061783
564.0,0.0007472411001837129
568.0,0.0011202261350290409
572.0,0.001657594252801548
576.0,0.002420908338183433
580.0,0.0034898442294221833
584.0,0.0049654809607109236
588.0,0.006973393647665574
592.0,0.009666174362641939
596.0,0.01322490771666437
600.0,0.017859046079850817
604.0,0.023804082553182674
608.0,0.03131642800041585
612.0,0.04066498106140885
616.0,0.05211905241207753
620.0,0.06593257388450362
624.0,0.08232488475191642
628.0,0.10145882185774927
632.0,0.12341731127968902
636.0,0.14818011549120613
640.0,0.17560276880406664
644.0,0.20539996819108433
648.0,0.23713571444203746
652.0,0.2702222738798128
656.0,0.30392953364753916
660.0,0.33740556820253226
664.0,0.3697082735088364
668.0,0.39984684712835306
672.0,0.42683081378128274
676.0,0.44972334823964305
680.0,0.46769495857497634
684.0,0.4800732682630135
688.0,0.48638474104726737
692.0,0.48638474104726737
696.0,0.4800732682630135
700.0,0.46769495857497634
704.0,0.44972334823964305
708.0,0.42683081378128274
712.0,0.39984684712835306
716.0,0.3697082735088364
720.0,0.33740556820253226
724.0,0.30392953364753916
728.0,0.2702222738798128
732.0,0.23713571444203746
736.0,0.20539996819108433
740.0,0.17560276880406664
744.0,0.14818011549120613
748.0,0.12341731127968902
752.0,0.10145882185774927
756.0,0.08232488475191642
760.0,0.06593257388450362
764.0,0.05211905241207753
768.0,0.04066498106140885
772.0,0.03131642800041585
776.0,0.023804082553182674
780.0,0.017859046079850817
784.0,0.01322490771666437
