wavenumber,intensity
400.0,0.0
404.0,0.0
408.0,0.0
412.0,0.0
416.0,0.0
420.0,0.0
424.0,0.0
428.0,0.0
432.0,0.0
436.0,0.0
440.0,0.0
444.0,0.0
448.0,0.0
452.0,0.0
456.0,0.0
460.0,0.0
464.0,0.0
468.0,0.0
472.0,0.0
476.0,0.0
480.0,0.0
484.0,0.0
488.0,0.0
492.0,0.0
496.0,0.0
500.0,0.0
504.0,0.0
508.0,0.0
512.0,0.0
516.0,0.0
520.0,0.0
524.0,0.0
528.0,3.3414576746736244e-18
532.0,6.682915349347249e-18
536.0,2.0048746048041746e-17
540.0,7.017061116814611e-17
544.0,2.3724349490182734e-16
548.0,7.718767228496072e-16
552.0,2.4726786792584822e-15
556.0,7.755523262917482e-15
560.0,2.3827934678097615e-14
564.0,7.17310719022187e-14
568.0,2.1156439267196053e-13
572.0,6.114065594810811e-13
576.0,1.7312125627060794e-12
580.0,4.802951115337723e-12
584.0,1.3055776841061531e-11
588.0,3.4772354682636147e-11
592.0,9.074072819862485e-11
596.0,2.3201031106212932e-10
600.0,5.81231515925568e-10
604.0,1.4266842698008034e-09
608.0,3.431179502207884e-09
612.0,8.085294657972318e-09
616.0,1.8667454962825445e-08
620.0,4.222904109401793e-08
624.0,9.359963925082748e-08
628.0,2.0327032296325643e-07
632.0,4.325244143846577e-07
636.0,9.017457906297612e-07
640.0,1.8420205370166984e-06
644.0,3.6867327716601556e-06
648.0,7.229790258426325e-06
652.0,1.3891418152132926e-05
656.0,2.6151964489342814e-05
660.0,4.823906690777015e-05
664.0,8.718270239587175e-05
668.0,0.00015438268934226762
672.0,0.0002678574467306424
676.0,0.00045535037097095375
680.0,0.0007584457324433273
684.0,0.0012377706389924243
688.0,0.0019792137004090537
692.0,0.0031008592070851286
696.0,0.004760014265704827
700.0,0.007159312311942498
704.0,0.010550455481400513
708.0,0.015233789763224589
712.0,0.021551701015494626
716.0,0.029873905067303457
720.0,0.04057320235195644
724.0,0.05399125525924796
728.0,0.07039542084661259
732.0,0.08992951307652995
736.0,0.11256332715978194
740.0,0.13804746896411374
744.0,0.1658810679423171
748.0,0.19529991048206463
752.0,0.22529114023825783
756.0,0.2546378913340013
760.0,0.2819933018347204
764.0,0.3059788467693258
768.0,0.32529760179142375
772.0,0.3388497479304284
776.0,0.34583609569267765
780.0,0.34583609569267765
784.0,0.3388497479304284
788.0,0.32529760179142375
792.0,0.3059788467693258
796.0,0.2819933018347204
800.0,0.2546378913340013
804.0,0.22529114023825783
808.0,0.19529991048206463
812.0,0.1658810679423171
816.0,0.13804746896411374
820.0,0.11256332715978194
824.0,0.08992951307652995
828.0,0.07039542084661259
832.0,0.05399125525924796
836.0,0.04057320235195644
840.0,0.029873905067303457
844.0,0.021551701015494626
848.0,0.015233789763224589
852.0,0.010550455481400513
856.0,0.007159312311942498
860.0,0.004760014265704827
864.0,0.0031008592070851286
868.0,0.0019792137004090537
872.0,0.0012377706389924243
876.0,0.0007584457324433273
880.0,0.00045535037097095375
884.0,0.0002678574467306424
888.0,0.00015438268934226762
892.0,8.718270239587175e-05
896.0,4.823906690777015e-05
900.0,2.6151964489342814e-05
904.0,1.3891418152132926e-05
908.0,7.229790258426325e-06
912.0,3.6867327716601556e-06
916.0,1.8420205370166984e-06
920.0,9.017457906297612e-07
924.0,4.325244143846577e-07
928.0,2.0327032296325643e-07
932.0,9.359963925082748e-08
936.0,4.222904109401793e-08
940.0,1.8667454962825445e-08
944.0,8.085294657972318e-09
948.0,3.431179502207884e-09
952.0,1.4266842698008034e-09
956.0,5.81231515925568e-10
960.0,2.3201031106212932e-10
964.0,9.074072819862485e-11
968.0,3.4772354682636147e-11
972.0,1.3055776841061531e-11
976.0,4.802951115337723e-12
980.0,1.7312125627060794e-12
984.0,6.114065594810811e-13
988.0,2.1156439267196053e-13
992.0,7.17310719022187e-14
996.0,2.3827934678097615e-14
1000.0,7.755523262917482e-15
1004.0,2.4726786792584822e-15
1008.0,7.718767228496072e-16
1012.0,2.3724349490182734e-16
1016.0,7.017061116814611e-17
1020.0,2.0048746048041746e-17
1024.0,6.682915349347249e-18
1028.0,3.3414576746736244e-18
1032.0,0.0
1036.0,0.0
1040.0,3.3414576746736244e-18
1044.0,3.3414576746736244e-18
1048.0,1.3365830698694498e-17
1052.0,3.675603442140987e-17
1056.0,9.69022725655351e-17
1060.0,2.5395078327519544e-16
1064.0,6.58267161910704e-16
1068.0,1.690777583384854e-15
1072.0,4.283748738931586e-15
1076.0,1.0726079135702334e-14
1080.0,2.6501100817836516e-14
1084.0,6.462379142818789e-14
1088.0,1.5554819621373188e-13
1092.0,3.6954517007285483e-13
1096.0,8.665435602307857e-13
1100.0,2.005596359661904e-12
1104.0,4.581673105205487e-12
1108.0,1.0330754619669372e-11
1112.0,2.299152104171936e-11
1116.0,5.0504588999246134e-11
1120.0,1.0950188697068089e-10
1124.0,2.3433650023693013e-10
1128.0,4.949779477018204e-10
1132.0,1.0319516462145027e-09
1136.0,2.123539911497335e-09
1140.0,4.313095648982839e-09
1144.0,8.64659929081124e-09
1148.0,1.7109178566366458e-08
1152.0,3.341493089781081e-08
1156.0,6.441389453650516e-08
1160.0,1.2255926018980504e-07
1164.0,2.30165531281436e-07
1168.0,4.266404446160758e-07
1172.0,7.805690781839162e-07
1176.0,1.4095751828872795e-06
1180.0,2.5124228185642627e-06
1184.0,4.4200257113365014e-06
1188.0,7.675107100290622e-06
1192.0,1.3154419134369106e-05
1196.0,2.2252893469479953e-05
1200.0,3.715599403381009e-05
1204.0,6.123487876800566e-05
1208.0,9.960850514167385e-05
1212.0,0.00015992691692889537
1216.0,0.00025343949218983565
1220.0,0.00039641912330210606
1224.0,0.0006120155912063028
1228.0,0.0009326054682572046
1232.0,0.0014026877732665898
1236.0,0.002082340028270707
1240.0,0.003051194310780078
1244.0,0.004412814449727409
1248.0,0.006299252971796883
1252.0,0.008875442500401268
1256.0,0.012342938419991624
1260.0,0.016942390679472247
1264.0,0.022954001416098196
1268.0,0.030695145647195003
1272.0,0.04051432196060255
1276.0,0.052780686413676225
1280.0,0.06786862882868994
1284.0,0.0861371897212124
1288.0,0.1079045863576295
1292.0,0.13341869618209914
1296.0,0.16282499087989033
1300.0,0.19613405850651902
1304.0,0.23319141079907704
1308.0,0.273652655594634
1312.0,0.3169672313505887
1316.0,0.3623736813846087
1320.0,0.40890885179157865
1324.0,0.4554324362743903
1328.0,0.5006670225843249
1332.0,0.5432523297151657
1336.0,0.5818108158292868
1340.0,0.615020462897759
1344.0,0.6416894858912101
1348.0,0.660827128210458
1352.0,0.671704697409838
1356.0,0.6739016037045633
1360.0,0.6673323470898954
1364.0,0.6522520392267523
1368.0,0.6292399629757137
1372.0,0.5991626464819997
1376.0,0.5631197328849199
1380.0,0.5223773576753765
1384.0,0.47829465174753
1388.0,0.4322492887200613
1392.0,0.3855676888492172
1396.0,0.3394646527515629
1400.0,0.2949959604058141
1404.0,0.25302600625114763
1408.0,0.2142110325893106
1412.0,0.1789971396263034
1416.0,0.14763112512223078
1420.0,0.12018142535853915
1424.0,0.09656602476329262
