wavenumber,intensity
400.0,0.0
404.0,0.0
408.0,0.0
412.0,0.0
416.0,0.0
420.0,0.0
424.0,0.0
428.0,0.0
432.0,0.0
436.0,0.0
440.0,0.0
444.0,0.0
448.0,0.0
452.0,0.0
456.0,0.0
460.0,0.0
464.0,0.0
468.0,0.0
472.0,0.0
476.0,0.0
480.0,0.0
484.0,0.0
488.0,0.0
492.0,0.0
496.0,0.0
500.0,0.0
504.0,0.0
508.0,0.0
512.0,0.0
516.0,0.0
520.0,0.0
524.0,2.9909025447875986e-18
528.0,1.1963610179150395e-17
532.0,3.589083053745118e-17
536.0,1.1365429670192875e-16
540.0,3.4395379265057383e-16
544.0,1.0378431830412968e-15
548.0,3.0686660109520764e-15
552.0,8.912889583467044e-15
556.0,2.5440617045963314e-14
560.0,7.134199840081859e-14
564.0,1.965322062179931e-13
568.0,5.318632268319443e-13
572.0,1.41398207797633e-12
576.0,3.692891299269606e-12
580.0,9.474763526433388e-12
584.0,2.3880837441636225e-11
588.0,5.91302749101628e-11
592.0,1.4382998503889291e-10
596.0,3.436910179347939e-10
600.0,8.068004627647846e-10
604.0,1.8605583967647311e-09
608.0,4.215020412442751e-09
612.0,9.380700445952601e-09
616.0,2.0509263390797652e-08
620.0,4.4049812734805734e-08
624.0,9.294312694354814e-08
628.0,1.926503054814315e-07
632.0,3.922846671153519e-07
636.0,7.847153975795001e-07
640.0,1.5420633815495006e-06
644.0,2.97694961026622e-06
648.0,5.645728014521755e-06
652.0,1.0518350282566672e-05
656.0,1.925105418728487e-05
660.0,3.461310919850851e-05
664.0,6.113725250980619e-05
668.0,0.00010608413321608634
672.0,0.00018083152961368944
676.0,0.0003028147940195073
680.0,0.0004981489633771883
684.0,0.0008050457881927973
688.0,0.0012780891344428026
692.0,0.001993337846112905
696.0,0.00305407636041693
700.0,0.004596826153755438
704.0,0.006796971938849189
708.0,0.009873066984571134
712.0,0.014088601959144548
716.0,0.019749810108895503
720.0,0.027198011841322946
724.0,0.03679515205215985
728.0,0.048901620902805726
732.0,0.06384620917306276
736.0,0.08188911686218538
740.0,0.10318022432163981
744.0,0.12771619085653196
748.0,0.15530114435230327
752.0,0.18551650921694193
756.0,0.2177056403145337
760.0,0.2509782040190207
764.0,0.28423760998236736
768.0,0.3162323442088926
772.0,0.3456290529977677
776.0,0.3711020936883595
780.0,0.3914315043752133
784.0,0.405599451023485
788.0,0.4128745841733544
792.0,0.4128745841733544
796.0,0.405599451023485
800.0,0.3914315043752133
804.0,0.3711020936883595
808.0,0.3456290529977677
812.0,0.3162323442088926
816.0,0.28423760998236736
820.0,0.2509782040190207
824.0,0.2177056403145337
828.0,0.18551650921694193
832.0,0.15530114435230327
836.0,0.12771619085653196
840.0,0.10318022432163981
844.0,0.08188911686218538
848.0,0.06384620917306276
852.0,0.048901620902805726
856.0,0.03679515205215985
860.0,0.027198011841322946
864.0,0.019749810108895503
868.0,0.014088601959144548
872.0,0.009873066984571134
876.0,0.006796971938849189
880.0,0.004596826153755438
884.0,0.00305407636041693
888.0,0.001993337846112905
892.0,0.0012780891344428026
896.0,0.0008050457881927973
900.0,0.0004981489633771883
904.0,0.0003028147940195073
908.0,0.00018083152961369242
912.0,0.00010608413321609531
916.0,6.113725250982713e-05
920.0,3.461310919856533e-05
924.0,1.9251054187437407e-05
928.0,1.0518350282964462e-05
932.0,5.645728015547634e-06
936.0,2.976949612874287e-06
940.0,1.5420633880995772e-06
944.0,7.847154138171099e-07
948.0,3.922847068405195e-07
952.0,1.9265040141163972e-07
956.0,9.294335559206588e-08
960.0,4.405035064563751e-08
964.0,2.05105124455366e-08
968.0,9.383563176359735e-09
972.0,4.2214964043598015e-09
976.0,1.8750181244806847e-09
980.0,8.386674765818007e-10
984.0,4.130096857185764e-10
988.0,2.9265867148269444e-10
992.0,3.7452227322784243e-10
996.0,6.835744374759205e-10
1000.0,1.3714256771640269e-09
1004.0,2.7789819356134953e-09
1008.0,5.583320635329208e-09
1012.0,1.1081673345362177e-08
1016.0,2.1712905569540216e-08
1020.0,4.1992511078784934e-08
1024.0,8.015967039149534e-08
1028.0,1.5103168584368237e-07
1032.0,2.808716406156597e-07
1036.0,5.155553658256676e-07
1040.0,9.340504133408554e-07
1044.0,1.6702939401832092e-06
1048.0,2.9481058762228827e-06
1052.0,5.135950503037491e-06
1056.0,8.831331053198239e-06
1060.0,1.4988531428622516e-05
1064.0,2.5108431462968422e-05
1068.0,4.151525074028868e-05
1072.0,6.775218877057277e-05
1076.0,0.00010913563426185464
1080.0,0.00017351515236336935
1084.0,0.0002722925865423323
1088.0,0.0004217565257713896
1092.0,0.0006447856850263727
1096.0,0.0009729634932841744
1100.0,0.001449123121473355
1104.0,0.0021303041269589186
1108.0,0.0030910463250030723
1112.0,0.004426872370620793
1116.0,0.006257719192944745
1120.0,0.008730974559718918
1124.0,0.01202366747589983
1128.0,0.01634326314788595
1132.0,0.02192644239034367
1136.0,0.029035222155586408
1140.0,0.03794981967330151
1144.0,0.04895779643272692
1148.0,0.06233925244887028
1152.0,0.0783481777976581
1156.0,0.0971904946875336
1160.0,0.11899980982438405
1164.0,0.14381239678613486
1168.0,0.171543380254365
1172.0,0.20196642825520184
1176.0,0.23469940517900822
1180.0,0.2691983384589839
1184.0,0.3047616690703535
1188.0,0.34054608667289593
1192.0,0.3755943295208746
1196.0,0.4088742327152985
1200.0,0.4393271465008513
1204.0,0.46592275294828167
1208.0,0.48771642463617165
1212.0,0.5039047192631472
1216.0,0.5138744823405368
1220.0,0.5172413793103449
1224.0,0.5138744823405368
1228.0,0.5039047192631472
1232.0,0.48771642463617165
1236.0,0.46592275294828167
1240.0,0.4393271465008513
1244.0,0.4088742327152985
1248.0,0.3755943295208746
1252.0,0.34054608667289593
1256.0,0.3047616690703535
1260.0,0.2691983384589839
1264.0,0.23469940517900822
1268.0,0.20196642825520184
1272.0,0.171543380254365
1276.0,0.14381239678613486
1280.0,0.11899980982438405
1284.0,0.0971904946875336
1288.0,0.0783481777976581
1292.0,0.06233925244887028
1296.0,0.04895779643272692
1300.0,0.03794981967330151
1304.0,0.029035222155586408
1308.0,0.02192644239034367
1312.0,0.01634326314788595
1316.0,0.01202366747589983
1320.0,0.008730974559718918
1324.0,0.006257719192944745
1328.0,0.004426872370620793
1332.0,0.0030910463250030723
1336.0,0.0021303041269589186
1340.0,0.001449123121473355
1344.0,0.0009729634932841744
1348.0,0.0006447856850263727
1352.0,0.0004217565257713896
1356.0,0.0002722925865423323
1360.0,0.00017351515236336935
1364.0,0.00010913563426185464
1368.0,6.775218877057277e-05
1372.0,4.151525074028868e-05
1376.0,2.5108431462968422e-05
1380.0,1.4988531428622516e-05
1384.0,8.831331053195247e-06
1388.0,5.135950503025527e-06
1392.0,2.9481058761869918e-06
1396.0,1.6702939400725458e-06
1400.0,9.340504130028834e-07
1404.0,5.155553648027789e-07
1408.0,2.8087163758886637e-07
1412.0,1.510316770414562e-07
1416.0,8.015964524398675e-08
1420.0,4.1992440505448486e-08
1424.0,2.1712711020302385e-08
1428.0,1.1081146524797036e-08
1432.0,5.581919316732606e-09
